listing_id,price,bathrooms,bedrooms,cancellation_policy,guests_included,property_type,zipcode,star_rating,reviews_count,city,room_type
13533706,189,1.5,3,strict,2,Townhouse,90048,4.5,40,Los Angeles,Entire home
13533798,50,1,1,moderate,1,Apartment,02134,4,7,Boston,Private room
13533874,140,1,1,flexible,1,House,78702,4.5,8,Austin,Entire home
13533920,103,1,1,moderate,1,Apartment,90029,4.5,21,Los Angeles,Entire home
13534099,100,1,1,strict,1,Townhouse,91604,5,14,Los Angeles,Private room
13535147,400,1,1,flexible,1,Apartment,90027,1.5,3,Los Angeles,Entire home
13535372,69,1,0,strict,1,Apartment,90046,5,64,Los Angeles,Entire home
13540435,200,2,3,moderate,1,House,78748,5,3,Austin,Entire home
13541336,199,2,3,moderate,7,Condominium,33132,4,7,Miami,Entire home
13542009,45,1,1,strict,2,Apartment,33137,4.5,7,Miami,Private room
13542228,100,1.5,2,moderate,2,House,90065,5,6,Los Angeles,Entire home
13542729,80,1,1,moderate,1,Bungalow,90026,5,60,Los Angeles,Entire home
13542733,35,1,1,flexible,1,Apartment,33143,5,3,Miami,Private room
13543244,175,1,1,strict,1,Apartment,90010,5,25,Los Angeles,Entire home
13543285,69,1,1,flexible,1,House,90056,5,5,Los Angeles,Private room
13543581,105,1,0,flexible,1,Apartment,90034,4.5,9,Los Angeles,Entire home
13544574,93,1,1,flexible,1,House,91335,4.5,8,Los Angeles,Entire home
13544697,82,1,1,strict,1,House,90291,4,5,Los Angeles,Private room
13544758,550,3.5,4,strict,7,House,90291,4.5,9,Los Angeles,Entire home
13545232,108,1,0,moderate,2,Apartment,90015,5,27,Los Angeles,Entire home
13545276,66,1,1,strict,1,Apartment,33137,5,8,Miami,Private room
13545481,350,1,2,strict,2,House,90291,4.5,3,Los Angeles,Entire home
13545539,55,1,0,flexible,1,Apartment,NULL,5,24,Miami,Entire home
13545646,99,1,1,strict,1,Apartment,90036,4.5,18,Los Angeles,Entire home
13546051,119,1,2,strict,1,House,90034,4,33,Los Angeles,Entire home
13546070,239,1,1,flexible,1,Apartment,02215,4.5,7,Boston,Entire home
13546202,200,2,2,strict,6,Apartment,33131,4,6,Miami,Entire home
13546414,75,1,1,strict,2,House,02125,4.5,65,Boston,Private room
13546465,260,2,3,moderate,1,House,90048,4,8,Los Angeles,Entire home
13547301,150,1,2,moderate,5,Apartment,02131,5,21,Boston,Entire home
13548301,165,1,1,flexible,1,Apartment,02115,4.5,7,Boston,Entire home
13548470,240,3,3,strict,6,Condominium,33009,5,22,Miami,Entire home
13548877,60,1.5,1,flexible,1,Townhouse,91401,5,12,Los Angeles,Private room
13549199,109,1,1,strict,2,Apartment,33137,5,6,Miami,Entire home
13549620,43,1,1,strict,1,House,78735,5,34,Austin,Private room
13549638,95,1,1,strict,1,House,90291,5,4,Los Angeles,Entire home
13549657,26,1,1,strict,1,House,33147,4,66,Miami,Private room
13549911,68,1,1,strict,1,House,90008,5,5,Los Angeles,Private room
13549924,200,1,0,strict,1,Apartment,02118,4.5,8,Boston,Entire home
13550053,10,2,2,strict,4,Apartment,33132,5,32,Miami,Entire home
13550411,210,1,1,strict,4,Apartment,33132,4,7,Miami,Entire home
13550736,68,1,1,strict,1,Apartment,90064,5,7,Los Angeles,Private room
13550830,134,1,2,strict,1,Apartment,91607,4.5,11,Los Angeles,Entire home
13550969,149,1,3,flexible,3,Apartment,02127,5,46,Boston,Entire home
13551245,99,1,1,strict,2,Condominium,91607,5,5,Los Angeles,Entire home
13551275,89,1,0,moderate,1,Apartment,90038,4.5,4,Los Angeles,Entire home
13551507,50,1,0,flexible,1,Apartment,90731,4.5,16,Los Angeles,Entire home
13551887,65,1,1,moderate,1,Apartment,90029,5,12,Los Angeles,Private room
13556363,121,1,1,flexible,1,Bungalow,90291,5,5,Los Angeles,Entire home
13556444,75,1,1,strict,1,Apartment,90020,5,3,Los Angeles,Shared room
13556869,50,1,1,moderate,1,Loft,90021,5,3,Los Angeles,Private room
13557529,60,1,1,flexible,1,Apartment,91607,5,4,Los Angeles,Private room
13558005,57,1,1,moderate,2,House,33156,4.5,23,Miami,Entire home
13558079,74,1,1,flexible,1,House,90026,5,3,Los Angeles,Private room
13558259,110,1.5,1,strict,1,Apartment,33137,4.5,10,Miami,Entire home
13558905,60,1,1,moderate,1,House,33127,5,7,Miami,Private room
13558931,400,2.5,3,strict,1,House,78702,5,3,Austin,Entire home
13560092,85,1,0,moderate,2,Apartment,90039,4.5,34,Los Angeles,Entire home
13560786,70,1,1,strict,0,House,91344,4.5,8,Los Angeles,Private room
13561052,120,2,2,strict,4,Apartment,33180,4.5,47,Miami,Entire home
13561790,57,1,1,strict,1,Condominium,90024,3.5,6,Los Angeles,Shared room
13561862,129,1,1,strict,1,Bungalow,90291,4.5,23,Los Angeles,Entire home
13561897,179,1,3,strict,5,House,90038,4,21,Los Angeles,Entire home
13562094,55,1,1,moderate,1,House,90045,5,86,Los Angeles,Private room
13562163,49,1,1,strict,1,Apartment,90020,4.5,10,Los Angeles,Shared room
13562456,115,1,0,flexible,2,Apartment,90026,4.5,21,Los Angeles,Entire home
13562554,90,1,1,moderate,2,Apartment,90031,5,16,Los Angeles,Entire home
13562656,400,2,3,strict,7,House,90291,5,8,Los Angeles,Entire home
13562924,70,1,1,flexible,1,House,90291,5,6,Los Angeles,Private room
13562981,75,1,1,moderate,1,Apartment,90066,4.5,15,Los Angeles,Private room
13563391,79,1,1,strict,3,Apartment,90028,4,18,Los Angeles,Entire home
13563608,64,1,1,strict,1,Townhouse,90064,2.5,3,Los Angeles,Private room
13563712,86,1,1,strict,1,Apartment,90028,4.5,51,Los Angeles,Entire home
13563721,61,1,0,flexible,1,Apartment,90004,5,3,Los Angeles,Entire home
13563770,299,2,2,flexible,4,Apartment,90017,4.5,8,Los Angeles,Entire home
13563827,159,1,1,strict,3,Apartment,90036,5,33,Los Angeles,Entire home
13564011,300,2,4,strict,10,House,90026,4.5,19,Los Angeles,Entire home
13564116,50,1,1,moderate,1,House,90045,5,36,Los Angeles,Private room
13564161,69,2,1,strict,1,House,90026,4.5,10,Los Angeles,Private room
13564197,99,1,1,strict,2,Apartment,90036,4.5,8,Los Angeles,Private room
13564231,69,2,1,flexible,1,House,90026,5,10,Los Angeles,Private room
13564284,95,1,1,strict,1,Apartment,90039,5,21,Los Angeles,Entire home
13564457,98,2,2,strict,3,House,90046,4.5,60,Los Angeles,Entire home
13564648,80,2,1,strict,1,House,90066,5,7,Los Angeles,Private room
13564671,99,2,2,moderate,2,Apartment,90068,4.5,3,Los Angeles,Entire home
13564704,80,1,1,moderate,2,Condominium,90049,5,54,Los Angeles,Private room
13564762,31,1,1,moderate,1,Apartment,02124,5,3,Boston,Private room
13565010,130,2,2,strict,1,Apartment,90046,4.5,3,Los Angeles,Entire home
13565014,129,1,0,flexible,1,Apartment,90028,4.5,10,Los Angeles,Entire home
13565426,19,1,1,flexible,1,House,33177,4.5,36,Miami,Private room
13565502,60,1,1,strict,1,House,90066,5,3,Los Angeles,Private room
13565589,100,1,1,flexible,1,Apartment,90006,5,3,Los Angeles,Private room
13565687,77,2,1,flexible,1,Condominium,90068,5,52,Los Angeles,Private room
13565832,255,2,2,strict,4,Apartment,90010,5,41,Los Angeles,Entire home
13565904,55,1.5,1,flexible,1,Apartment,78751,5,5,Austin,Private room
13566104,45,2,1,strict,1,Apartment,90046,4.5,62,Los Angeles,Private room
13566431,75,1,1,moderate,2,Apartment,33156,5,4,Miami,Private room
13566613,96,1,1,strict,1,Bungalow,91403,5,10,Los Angeles,Entire home
13566915,40,1,1,moderate,1,Apartment,90020,5,51,Los Angeles,Shared room
13571814,100,1,1,strict,1,Condominium,78704,5,20,Austin,Entire home
13571970,110,1,0,strict,1,Apartment,33130,4.5,11,Miami,Entire home
13572039,160,1,0,flexible,1,Apartment,02110,4,7,Boston,Entire home
13573812,230,1,1,moderate,2,Apartment,90036,5,4,Los Angeles,Entire home
13574014,75,1,1,flexible,1,Apartment,90027,5,5,Los Angeles,Entire home
13574202,85,1,1,flexible,1,Apartment,78723,4.5,4,Austin,Entire home
13574234,329,2,4,strict,1,House,90024,4.5,14,Los Angeles,Entire home
13574403,80,1,2,strict,2,Apartment,78759,5,35,Austin,Entire home
13575023,94,1,1,moderate,1,Apartment,90034,5,3,Los Angeles,Entire home
13575280,36,1,1,moderate,1,Apartment,33180,5,6,Miami,Private room
13575563,195,2,3,strict,3,House,78704,5,3,Austin,Entire home
13576187,44,1,1,flexible,1,Apartment,90068,5,3,Los Angeles,Private room
13576629,31,2,1,strict,1,House,NULL,4.5,13,Los Angeles,Shared room
13576728,77,1,0,strict,1,Apartment,90036,4.5,5,Los Angeles,Entire home
13576771,72,1,0,strict,1,Camper/RV,78704,5,17,Austin,Entire home
13576818,518,3.5,4,strict,8,House,90068,5,14,Los Angeles,Entire home
13577027,145,1,3,moderate,5,House,91601,3.5,7,Los Angeles,Entire home
13577129,73,1,0,strict,2,Apartment,90046,5,9,Los Angeles,Entire home
13577347,69,1,1,moderate,1,Apartment,33137,5,28,Miami,Private room
13577446,13,1,1,strict,1,Apartment,91402,5,33,Los Angeles,Shared room
13577828,45,1,1,strict,1,House,33177,5,25,Miami,Entire home
13577858,105,1,1,flexible,2,Apartment,90066,5,4,Los Angeles,Entire home
13577907,76,2,2,moderate,2,Condominium,33173,5,5,Miami,Entire home
13578041,44,1,1,strict,1,Apartment,90036,4,26,Los Angeles,Private room
13578048,50,2,1,strict,2,House,90061,4,14,Los Angeles,Private room
13578093,45,1.5,1,strict,1,House,02134,4,3,Boston,Private room
13578098,50,2,1,strict,2,House,90061,4,5,Los Angeles,Private room
13578131,50,2,1,strict,1,House,90061,5,30,Los Angeles,Private room
13578140,89,1,1,moderate,2,Apartment,90094,4.5,33,Los Angeles,Entire home
13578529,259,2,2,moderate,0,Apartment,33131,5,9,Miami,Entire home
13578555,28,2,1,strict,1,Apartment,NULL,4.5,12,Los Angeles,Shared room
13578904,30,2,1,strict,1,Apartment,90066,4.5,13,Los Angeles,Shared room
13578927,29,2,1,strict,1,House,33133,3.5,4,Miami,Private room
13579060,49,2,1,moderate,1,House,90038,4.5,43,Los Angeles,Private room
13579069,125,1,1,flexible,1,Apartment,90046,5,22,Los Angeles,Entire home
13579349,119,1,1,flexible,1,Apartment,90046,5,15,Los Angeles,Entire home
13579728,110,1,1,moderate,2,Apartment,90028,5,8,Los Angeles,Entire home
13579801,189,2,2,strict,1,Apartment,90048,4.5,38,Los Angeles,Entire home
13580023,169,2,2,strict,4,House,91606,5,29,Los Angeles,Entire home
13580032,325,3.5,4,moderate,4,House,90026,5,36,Los Angeles,Entire home
13580042,55,2.5,1,strict,1,Apartment,90048,4.5,56,Los Angeles,Private room
13580080,275,1,2,moderate,4,Villa,90094,4.5,15,Los Angeles,Entire home
13580414,57,2.5,1,strict,1,Apartment,90048,4.5,36,Los Angeles,Private room
13580570,30,2,1,strict,1,Apartment,90066,5,4,Los Angeles,Shared room
13580600,39,2.5,1,strict,1,Apartment,90048,4.5,52,Los Angeles,Private room
13580725,32,2.5,1,strict,1,Townhouse,90048,4.5,9,Los Angeles,Shared room
13580782,549,2.5,3,moderate,1,Apartment,33132,5,4,Miami,Entire home
13580835,37,2,1,strict,1,House,90037,4.5,5,Los Angeles,Private room
13581163,48,1.5,1,strict,1,House,90037,5,13,Los Angeles,Private room
13581272,49,1,1,strict,1,House,90037,5,9,Los Angeles,Private room
13581764,140,1,1,moderate,0,Apartment,90036,5,10,Los Angeles,Entire home
13584884,58,1,1,flexible,2,Apartment,02135,5,10,Boston,Private room
13585624,250,1,2,strict,1,Apartment,02129,4.5,7,Boston,Entire home
13585864,150,1.5,1,moderate,1,House,78734,5,16,Austin,Entire home
13586128,315,2,3,strict,1,Apartment,02129,5,6,Boston,Entire home
13586491,95,5,1,strict,1,Hostel,02127,5,4,Boston,Private room
13586511,95,1,0,strict,1,Apartment,90031,5,29,Los Angeles,Entire home
13586606,65,1,1,moderate,4,Apartment,33196,5,7,Miami,Entire home
13586841,95,5,1,strict,1,Hostel,02127,3.5,3,Boston,Private room
13587062,28,2,1,strict,1,House,90066,5,4,Los Angeles,Shared room
13587536,98,1,0,moderate,1,Apartment,90028,4.5,10,Los Angeles,Entire home
13588134,57,1,1,strict,1,Townhouse,90048,4.5,35,Los Angeles,Private room
13588213,85,1,0,flexible,1,Apartment,78704,5,7,Austin,Entire home
13588293,30,2,1,strict,1,House,90066,4.5,10,Los Angeles,Shared room
13588379,58,1,1,strict,1,House,78722,5,82,Austin,Entire home
13588932,32,2.5,1,strict,1,Apartment,90048,4.5,9,Los Angeles,Shared room
13589343,129,1,0,strict,1,Condominium,02116,4.5,27,Boston,Entire home
13589944,65,1,1,strict,2,Apartment,90066,4,11,Los Angeles,Private room
13590080,49,1,1,flexible,1,Apartment,90293,5,4,Los Angeles,Private room
13590165,30,1,1,strict,1,House,90066,4,12,Los Angeles,Shared room
13590268,160,1,3,moderate,1,House,90272,4.5,12,Los Angeles,Entire home
13590283,170,1,1,strict,1,Apartment,90036,5,5,Los Angeles,Entire home
13590412,80,1,1,strict,1,Apartment,02134,4.5,49,Boston,Entire home
13590438,260,3,4,moderate,1,House,33133,4.5,4,Miami,Entire home
13590885,55,1,1,strict,1,House,90007,4.5,11,Los Angeles,Private room
13591171,15,2,1,strict,1,House,33133,4,5,Miami,Shared room
13591607,109,1,1,strict,1,Condominium,02115,5,27,Boston,Private room
13591642,149,1,3,strict,2,Apartment,90014,4.5,94,Los Angeles,Entire home
13591727,29,2,1,strict,1,Apartment,90066,4.5,3,Los Angeles,Shared room
13591798,115,1,1,moderate,1,Apartment,90029,5,22,Los Angeles,Entire home
13591832,15,4,1,strict,1,Dorm,90006,4.5,51,Los Angeles,Shared room
13591881,50,1,1,strict,1,Apartment,90036,4.5,3,Los Angeles,Private room
13592046,80,1,1,strict,1,Apartment,02134,4.5,16,Boston,Private room
13592114,15,4,1,strict,1,Dorm,90006,4.5,28,Los Angeles,Shared room
13592173,15,4,1,strict,1,Dorm,90006,4.5,44,Los Angeles,Shared room
13592225,70,1,0,strict,1,Apartment,90066,5,28,Los Angeles,Entire home
13592294,195,1,1,strict,1,Villa,90046,5,3,Los Angeles,Private room
13592310,60,1,1,moderate,1,House,90045,4.5,70,Los Angeles,Private room
13592466,225,2.5,3,strict,4,Apartment,90025,5,3,Los Angeles,Entire home
13592618,60,1,1,flexible,1,Loft,90012,4,4,Los Angeles,Private room
13592903,350,3,3,strict,4,Condominium,90067,5,17,Los Angeles,Entire home
13594886,104,1,1,strict,1,Condominium,02128,4.5,134,Boston,Private room
13596301,149,1,2,flexible,4,Apartment,90019,5,3,Los Angeles,Entire home
13596436,65,1,1,strict,1,Apartment,78741,5,3,Austin,Entire home
13596447,45,1,1,flexible,1,House,33142,5,15,Miami,Private room
13597229,259,1,1,strict,1,Apartment,90036,4,3,Los Angeles,Entire home
13600792,55,1,1,strict,1,Apartment,90501,5,15,Los Angeles,Private room
13600955,150,1,2,strict,1,House,90031,5,31,Los Angeles,Entire home
13601388,44,1,1,moderate,1,Apartment,90024,3.5,3,Los Angeles,Shared room
13602008,70,2.5,1,flexible,1,House,02215,4.5,5,Boston,Private room
13602024,109,1,1,strict,1,Apartment,90046,4,4,Los Angeles,Entire home
13602069,180,2,2,strict,1,Apartment,90029,5,21,Los Angeles,Entire home
13602171,159,2,2,strict,1,Apartment,90025,5,8,Los Angeles,Entire home
13602195,159,2,2,moderate,1,Condominium,90035,4.5,5,Los Angeles,Entire home
13602504,169,1.5,1,strict,2,Townhouse,90064,4.5,7,Los Angeles,Entire home
13602808,99,1,2,strict,2,Apartment,02210,5,37,Boston,Entire home
13602844,15,4,1,strict,1,Dorm,90006,4.5,39,Los Angeles,Shared room
13602845,125,1,1,moderate,2,House,90004,4,5,Los Angeles,Private room
13602960,85,1,0,moderate,1,Apartment,90006,4.5,4,Los Angeles,Entire home
13603038,15,4,1,strict,1,Dorm,90006,4.5,33,Los Angeles,Shared room
13603327,15,4,1,strict,1,Dorm,90006,4.5,21,Los Angeles,Shared room
13603466,19,4,1,strict,1,Dorm,90006,4.5,18,Los Angeles,Shared room
13603496,65,1,1,flexible,1,House,78744,5,17,Austin,Private room
13603633,19,4,1,strict,1,Dorm,90006,4.5,14,Los Angeles,Shared room
13603857,15,4,1,strict,1,Dorm,90006,4.5,36,Los Angeles,Shared room
13603972,15,4,1,strict,1,Dorm,90006,4.5,28,Los Angeles,Shared room
13604336,90,1,1,strict,1,Apartment,NULL,5,7,Miami,Private room
13604416,15,4,1,strict,1,Dorm,90006,4.5,37,Los Angeles,Shared room
13604573,100,1,1,strict,2,Apartment,90068,5,10,Los Angeles,Entire home
13605094,135,1,1,flexible,1,Apartment,90291,4.5,3,Los Angeles,Entire home
13605132,145,1,1,flexible,4,House,90029,5,17,Los Angeles,Entire home
13605196,145,1,1,flexible,1,Apartment,02127,5,6,Boston,Entire home
13605470,95,2,2,flexible,1,House,33127,4.5,3,Miami,Entire home
13605515,70,1,0,strict,1,Apartment,90064,4.5,21,Los Angeles,Entire home
13605893,99,1,1,strict,1,Apartment,90036,5,4,Los Angeles,Private room
13605913,145,1.5,2,moderate,1,Townhouse,90029,4.5,27,Los Angeles,Entire home
13605921,34,1,1,moderate,1,House,78753,5,34,Austin,Private room
13606037,179,2,2,strict,4,Apartment,90036,4.5,8,Los Angeles,Entire home
13606147,70,1,1,strict,1,House,90046,5,8,Los Angeles,Private room
13606268,150,1,0,strict,2,Apartment,02134,4.5,7,Boston,Entire home
13606290,36,1,1,flexible,1,Apartment,02135,4.5,4,Boston,Private room
13606502,75,1,1,moderate,1,Apartment,90010,4.5,4,Los Angeles,Private room
13606650,50,1,1,moderate,1,Apartment,78751,5,16,Austin,Entire home
13607095,100,1,1,strict,2,House,90026,5,14,Los Angeles,Entire home
13607207,45,1,1,strict,2,House,78745,5,20,Austin,Private room
13607558,350,2,3,strict,4,House,90066,5,11,Los Angeles,Entire home
13607655,42,1,1,flexible,1,House,78753,4.5,6,Austin,Private room
13609556,299,2,3,strict,1,Apartment,90012,4.5,37,Los Angeles,Entire home
13613190,75,1,1,strict,1,House,78721,5,4,Austin,Private room
13613229,120,1,2,flexible,4,Apartment,02136,5,11,Boston,Entire home
13613562,149,1,1,strict,2,Apartment,02128,4,7,Boston,Entire home
13613876,55,1,1,moderate,2,Apartment,33126,3,7,Miami,Entire home
13614704,70,1,1,strict,2,Condominium,90291,4,10,Los Angeles,Shared room
13614951,45,1,1,moderate,1,Apartment,78741,4.5,4,Austin,Entire home
13614982,225,1,1,strict,2,Apartment,02116,4.5,8,Boston,Entire home
13615075,40,1,1,strict,1,House,NULL,5,4,Miami,Shared room
13615305,75,1.5,1,flexible,1,House,78752,4.5,3,Austin,Private room
13615355,295,2,3,strict,5,House,91405,5,4,Los Angeles,Entire home
13616396,115,1,1,moderate,1,Loft,02118,4.5,9,Boston,Private room
13617203,215,2,3,strict,6,House,90065,4.5,27,Los Angeles,Entire home
13618027,53,1,1,moderate,1,Apartment,90019,4.5,7,Los Angeles,Private room
13618053,175,1,1,moderate,2,Townhouse,91367,5,18,Los Angeles,Entire home
13618222,179,2,2,moderate,1,Apartment,90028,4.5,22,Los Angeles,Entire home
13618887,89,1,1,flexible,1,Townhouse,91411,5,44,Los Angeles,Private room
13619670,200,1,2,strict,1,Apartment,90004,4.5,15,Los Angeles,Entire home
13620073,189,1,1,strict,1,Condominium,90010,5,27,Los Angeles,Entire home
13620117,30,1,1,strict,1,House,33185,4.5,65,Miami,Private room
13620523,575,3.5,4,strict,6,House,33133,5,9,Miami,Entire home
13621389,77,1,1,flexible,1,Apartment,90293,4.5,11,Los Angeles,Private room
13622285,83,1,1,moderate,1,Apartment,90012,5,10,Los Angeles,Private room
13622578,44,1.5,1,flexible,1,Apartment,90012,3.5,3,Los Angeles,Private room
13623036,67,1,1,strict,2,House,90036,5,14,Los Angeles,Private room
13623188,150,1,0,flexible,2,Apartment,90066,5,17,Los Angeles,Entire home
13623226,99,2,2,moderate,1,Apartment,90012,4.5,76,Los Angeles,Entire home
13623334,60,1,1,strict,1,Apartment,90046,4,3,Los Angeles,Private room
13623390,100,1,1,strict,1,Apartment,02130,5,8,Boston,Entire home
13623426,135,1,0,flexible,3,Apartment,91423,4.5,3,Los Angeles,Entire home
13623583,75,1,1,strict,1,House,78721,5,6,Austin,Private room
13623873,105,1,2,moderate,1,Apartment,33137,5,21,Miami,Entire home
13624009,89,1,1,moderate,1,House,90045,5,6,Los Angeles,Private room
13624188,15,4,1,strict,1,House,90006,4.5,70,Los Angeles,Shared room
13624272,50,1,1,flexible,2,Apartment,78704,5,3,Austin,Private room
13624434,79,1,1,moderate,2,Guesthouse,78736,5,29,Austin,Entire home
13624539,55,1,1,moderate,1,House,33178,5,3,Miami,Private room
13624713,90,1,1,flexible,1,Apartment,90024,4.5,5,Los Angeles,Private room
13624731,74,1,1,flexible,1,Apartment,90046,5,4,Los Angeles,Private room
13624733,40,1,1,moderate,1,Condominium,90732,4,30,Los Angeles,Private room
13624929,79,1,1,strict,2,Apartment,02135,5,5,Boston,Private room
13625085,159,1,1,flexible,1,Apartment,90036,5,11,Los Angeles,Entire home
13625480,90,1,1,flexible,1,House,91604,4.5,5,Los Angeles,Private room
13625772,85,1,1,strict,1,Apartment,90006,4.5,5,Los Angeles,Entire home
13626289,150,1,1,moderate,1,Apartment,90014,5,18,Los Angeles,Entire home
13626340,250,1.5,1,moderate,1,Apartment,33137,5,6,Miami,Entire home
13626595,32,2,1,strict,1,House,90066,4.5,5,Los Angeles,Shared room
13626614,49,1,1,strict,1,Townhouse,90064,3,6,Los Angeles,Private room
13626991,90,2,2,moderate,4,House,90042,5,3,Los Angeles,Entire home
13627411,55,1,1,moderate,1,Apartment,90028,4.5,5,Los Angeles,Shared room
13628151,75,1,1,strict,1,Apartment,90019,4.5,13,Los Angeles,Entire home
13629701,500,2,2,strict,1,Apartment,02111,4.5,4,Boston,Entire home
13631037,195,2,2,strict,4,House,78745,5,15,Austin,Entire home
13631780,210,1,1,flexible,1,Apartment,02114,5,3,Boston,Entire home
13632857,29,1,1,flexible,1,House,78724,4.5,19,Austin,Private room
13633735,120,1,0,strict,2,Other,33129,5,30,Miami,Entire home
13635234,70,1,1,strict,4,Apartment,78704,5,4,Austin,Private room
13635251,85,1,1,strict,1,Apartment,78701,4.5,5,Austin,Entire home
13635439,125,1,1,moderate,1,Apartment,90014,3.5,3,Los Angeles,Entire home
13635966,93,1,1,strict,1,Apartment,90036,4.5,37,Los Angeles,Entire home
13636133,115,1,1,flexible,1,House,78704,4.5,25,Austin,Entire home
13636422,15,4,1,strict,1,House,90006,4.5,54,Los Angeles,Shared room
13636622,15,4,1,strict,1,House,90006,4,24,Los Angeles,Shared room
13636659,105,5,1,strict,1,Hostel,02127,4.5,3,Boston,Private room
13636806,15,3,1,strict,1,House,90006,4.5,25,Los Angeles,Shared room
13636926,175,1,1,flexible,1,Apartment,90291,5,15,Los Angeles,Entire home
13637007,15,1,1,strict,1,House,90006,4.5,36,Los Angeles,Shared room
13637393,92,1,1,moderate,1,Apartment,90026,5,77,Los Angeles,Entire home
13637488,149,1,1,strict,2,Apartment,33131,4.5,3,Miami,Entire home
13637659,23,4,1,strict,1,Apartment,90006,4,14,Los Angeles,Shared room
13637979,57,1,1,flexible,1,Apartment,90034,5,74,Los Angeles,Private room
13638188,22,1,1,strict,1,House,90038,4.5,4,Los Angeles,Shared room
13638276,100,1,1,strict,1,Apartment,90028,4,7,Los Angeles,Entire home
13638318,80,1,1,moderate,1,Apartment,90029,5,42,Los Angeles,Private room
13638932,150,1,4,moderate,2,Bungalow,90291,4.5,4,Los Angeles,Entire home
13639073,235,1.5,2,strict,3,House,90027,4.5,3,Los Angeles,Entire home
13639189,65,1,1,flexible,1,House,90066,4.5,15,Los Angeles,Private room
13639435,160,2,2,flexible,2,Apartment,78704,4.5,3,Austin,Entire home
13639698,70,1,1,moderate,1,Apartment,90029,5,10,Los Angeles,Private room
13639813,70,1,1,moderate,1,Boutique hotel,33130,4.5,16,Miami,Entire home
13640138,29,1,1,strict,2,Apartment,02130,4.5,5,Boston,Private room
13640360,100,1,1,moderate,1,Apartment,90034,4.5,3,Los Angeles,Entire home
13640454,55,1,1,flexible,1,House,91316,5,14,Los Angeles,Private room
13640565,229,1,2,strict,3,Apartment,90292,4.5,10,Los Angeles,Entire home
13640940,425,3,3,strict,1,House,90039,5,14,Los Angeles,Entire home
13641038,119,2,2,strict,1,Loft,90042,4.5,10,Los Angeles,Entire home
13641132,121,1,1,strict,2,Apartment,90026,4.5,44,Los Angeles,Entire home
13641214,44,1,1,moderate,1,House,33155,5,4,Miami,Private room
13641434,60,1,1,strict,1,House,91303,4.5,31,Los Angeles,Private room
13641679,250,1,1,strict,2,Apartment,NULL,5,3,Austin,Entire home
13641895,80,1,1,flexible,1,House,90039,5,8,Los Angeles,Private room
13641929,70,1,1,flexible,0,Apartment,90293,4.5,4,Los Angeles,Private room
13642260,95,1,1,flexible,1,Apartment,02135,4.5,8,Boston,Entire home
13642397,120,1,1,flexible,1,Apartment,02113,5,4,Boston,Entire home
13642405,30,1,1,flexible,1,Apartment,02135,3.5,8,Boston,Shared room
13642412,79,1,1,moderate,1,Apartment,90019,4,9,Los Angeles,Entire home
13642742,40,1,1,moderate,1,House,33133,4.5,34,Miami,Entire home
13642901,50,1,1,flexible,1,House,91423,5,11,Los Angeles,Private room
13643157,28,2,1,strict,1,House,90066,4.5,3,Los Angeles,Shared room
13643192,49,1.5,1,flexible,1,Apartment,91601,5,4,Los Angeles,Private room
13643203,125,1,0,moderate,1,House,90006,5,19,Los Angeles,Entire home
13643399,175,2,2,flexible,6,Apartment,90036,5,14,Los Angeles,Entire home
13643412,30,2,1,strict,1,Apartment,90066,5,5,Los Angeles,Shared room
13643698,105,1,1,flexible,1,Apartment,NULL,4.5,16,Los Angeles,Entire home
13643791,60,1,1,strict,1,Apartment,90291,4.5,3,Los Angeles,Private room
13643942,174,2,2,moderate,1,Apartment,90012,5,28,Los Angeles,Entire home
13644048,349,2,3,strict,5,Apartment,90028,5,10,Los Angeles,Entire home
13644097,175,1,1,strict,1,Apartment,90024,5,3,Los Angeles,Private room
13644107,110,1,1,flexible,1,Apartment,NULL,4,9,Los Angeles,Entire home
13644214,57,1,1,strict,1,Townhouse,90048,4,19,Los Angeles,Private room
13644431,175,2,3,moderate,4,House,91364,5,5,Los Angeles,Entire home
13644509,220,1.5,3,moderate,1,House,91604,5,12,Los Angeles,Entire home
13647566,125,1,1,moderate,3,House,90015,5,51,Los Angeles,Entire home
13647923,65,1,1,strict,1,Apartment,33132,4.5,4,Miami,Private room
13648815,159,2,2,strict,1,Apartment,78704,5,6,Austin,Entire home
13650313,174,1,1,moderate,1,Apartment,02115,5,3,Boston,Entire home
13650880,45,1,1,flexible,1,House,78751,5,4,Austin,Private room
13650969,165,2,2,strict,1,Apartment,90036,5,5,Los Angeles,Entire home
13651811,79,1,1,strict,2,Apartment,33133,5,43,Miami,Entire home
13651998,275,2,2,flexible,1,Apartment,90036,4,4,Los Angeles,Entire home
13652157,300,1.5,2,strict,2,House,90039,5,5,Los Angeles,Entire home
13652639,99,1,3,strict,3,Apartment,02120,4.5,10,Boston,Entire home
13652844,180,1,2,strict,1,Apartment,02115,4.5,9,Boston,Entire home
13653016,159,1,2,strict,2,Apartment,02120,4.5,11,Boston,Entire home
13653233,229,1,3,strict,3,Apartment,02120,4.5,7,Boston,Entire home
13653661,260,2,3,strict,1,Apartment,33125,5,6,Miami,Entire home
13654659,111,2,2,moderate,3,Apartment,33134,5,12,Miami,Entire home
13654708,15,4,1,strict,1,Dorm,90006,4.5,36,Los Angeles,Shared room
